cow_id,date,cbt_mean,thi_mean,milk_yield_kg,activity,rumination,hr,behavior_mode,health_status
T088,2024-07-03,39.34,71.4,22.76,5793,333.7,73.6,lying,at_risk
T088,2024-07-04,39.17,69.8,30.57,7283,389.8,74.4,lying,at_risk
T088,2024-07-05,39.31,75.2,31.81,6449,390.4,78.5,lying,at_risk
T088,2024-07-06,39.1,75.5,29.63,2757,378.6,63.7,lying,at_risk
T088,2024-07-07,39.3,81.8,16.55,3711,371.9,78.2,standing,at_risk
T088,2024-07-08,39.33,76.5,27.5,3925,378.4,68.9,lying,at_risk
T088,2024-07-09,39.18,77.6,36.27,4566,448.3,77.3,lying,at_risk
T088,2024-07-10,39.39,64.8,27.0,5364,423.5,79.5,standing,at_risk
T088,2024-07-11,39.32,77.2,28.73,3745,312.8,78.5,lying,at_risk
T088,2024-07-12,39.27,72.4,27.92,3006,380.3,88.4,standing,at_risk
T088,2024-07-13,39.77,75.0,29.88,3934,430.1,98.3,standing,at_risk
T088,2024-07-14,39.42,73.8,28.57,4718,328.8,81.5,lying,at_risk
T088,2024-07-15,39.33,76.1,24.38,5973,437.0,81.7,grazing,at_risk
T088,2024-07-16,40.03,73.2,23.93,4664,331.3,70.4,grazing,at_risk
T088,2024-07-17,39.12,80.4,38.57,4532,383.3,78.3,standing,at_risk
T088,2024-07-18,39.32,73.5,27.76,5790,414.1,95.7,standing,at_risk
T088,2024-07-19,38.97,80.2,29.04,3827,366.7,77.5,walking,at_risk
T088,2024-07-20,39.72,79.1,16.65,2919,433.6,86.8,lying,at_risk
T088,2024-07-21,39.73,72.8,31.1,9558,384.0,74.7,grazing,at_risk
T088,2024-07-22,39.56,76.3,24.28,3531,341.3,71.1,lying,at_risk
T088,2024-07-23,39.63,67.0,17.1,4314,393.1,90.4,standing,at_risk
T088,2024-07-24,39.28,74.2,22.29,5784,337.5,80.4,walking,at_risk
T088,2024-07-25,39.12,74.6,27.49,6826,298.5,79.2,walking,at_risk
T088,2024-07-26,39.63,70.7,29.13,5875,345.2,67.5,lying,at_risk
T088,2024-07-27,38.98,73.9,30.33,598,444.9,80.8,lying,at_risk
T088,2024-07-28,39.57,69.9,23.18,6607,330.7,83.0,standing,at_risk
T088,2024-07-29,39.88,76.2,42.28,4361,342.5,78.7,lying,at_risk
T088,2024-07-30,39.54,76.0,21.25,5164,380.6,79.6,lying,at_risk
T089,2024-07-01,39.32,74.8,30.81,1554,402.2,74.7,standing,at_risk
T089,2024-07-02,39.62,78.2,18.94,4493,413.0,83.8,standing,at_risk
T089,2024-07-03,39.66,71.3,32.69,4857,402.7,95.2,grazing,at_risk
T089,2024-07-04,39.27,66.0,27.19,4741,416.4,77.5,walking,at_risk
T089,2024-07-05,39.24,74.3,22.39,6401,385.4,70.3,lying,at_risk
T089,2024-07-06,39.19,78.6,20.35,7253,412.5,80.7,standing,at_risk
T089,2024-07-07,39.47,75.0,34.66,5195,444.8,85.4,standing,at_risk
T089,2024-07-08,39.7,76.0,34.7,4685,371.2,78.2,standing,at_risk
T089,2024-07-09,38.79,74.1,17.57,3133,402.0,85.3,lying,at_risk
T089,2024-07-10,39.54,82.8,20.98,2619,338.9,72.2,grazing,at_risk
T089,2024-07-11,39.25,75.3,29.24,5946,371.6,77.1,lying,at_risk
T089,2024-07-12,39.76,78.1,23.8,3929,304.9,74.8,lying,at_risk
T089,2024-07-13,39.32,68.5,25.09,2798,312.7,84.4,standing,at_risk
T089,2024-07-14,39.42,74.6,25.08,7723,329.2,70.0,lying,at_risk
T089,2024-07-15,39.21,73.9,26.86,4457,303.6,80.6,standing,at_risk
T089,2024-07-16,40.14,81.1,18.85,5328,333.8,81.6,lying,at_risk
T089,2024-07-17,38.86,72.2,23.7,9122,384.4,73.6,lying,at_risk
T089,2024-07-18,39.14,70.4,19.49,6287,377.3,89.9,lying,at_risk
T089,2024-07-19,39.73,71.1,26.3,6615,373.8,76.9,lying,at_risk
T089,2024-07-20,39.05,75.6,27.23,4329,442.7,76.7,lying,at_risk
T089,2024-07-21,39.3,81.4,20.64,3573,384.2,96.0,grazing,at_risk
T089,2024-07-22,38.91,74.4,24.57,2956,390.7,75.5,lying,at_risk
T089,2024-07-23,39.39,73.8,22.6,4637,393.7,63.8,grazing,at_risk
T089,2024-07-24,39.41,73.4,17.49,5963,507.3,74.3,lying,at_risk
T089,2024-07-25,39.67,74.5,32.73,4759,373.6,86.5,lying,at_risk
T089,2024-07-26,39.58,73.7,36.68,6390,428.2,78.4,lying,at_risk
T089,2024-07-27,39.57,73.3,14.68,2824,426.4,72.5,standing,at_risk
T089,2024-07-28,39.21,71.6,24.53,4091,448.8,80.0,grazing,at_risk
T089,2024-07-29,39.06,73.7,35.4,6439,420.2,77.0,grazing,at_risk
T089,2024-07-30,39.55,75.2,23.92,5886,368.3,76.1,grazing,at_risk
T090,2024-07-01,38.97,73.0,24.43,5970,405.1,76.9,standing,at_risk
T090,2024-07-02,38.55,78.5,29.29,4281,424.3,77.7,standing,at_risk
T090,2024-07-03,39.53,72.1,34.44,6187,440.8,76.6,lying,at_risk
T090,2024-07-04,38.86,70.2,27.58,4633,437.4,81.7,standing,at_risk
T090,2024-07-05,39.15,77.3,29.37,5114,361.1,78.1,standing,at_risk
T090,2024-07-06,38.92,71.3,34.89,5868,427.0,77.1,standing,at_risk
T090,2024-07-07,38.97,70.3,21.64,7202,323.0,85.4,lying,at_risk
T090,2024-07-08,38.97,66.8,40.61,6095,411.5,75.4,lying,at_risk
T090,2024-07-09,38.98,81.0,31.06,3407,367.2,69.8,lying,at_risk
T090,2024-07-10,38.89,76.2,27.49,6708,454.9,76.9,lying,at_risk
T090,2024-07-11,38.88,68.6,34.83,2763,440.8,72.1,lying,at_risk
T090,2024-07-12,39.02,71.1,27.52,3233,451.3,106.4,walking,at_risk
T090,2024-07-13,38.76,70.4,35.86,6134,449.2,73.9,grazing,at_risk
T090,2024-07-14,39.3,76.1,36.78,6363,377.3,82.2,standing,at_risk
T090,2024-07-15,38.97,73.8,34.25,2751,435.3,70.3,walking,at_risk
T090,2024-07-16,39.42,73.4,27.58,6656,326.9,70.6,walking,at_risk
T090,2024-07-17,39.0,77.4,24.64,5636,382.0,79.4,standing,at_risk
T090,2024-07-18,39.41,78.7,33.18,4396,342.4,76.1,lying,at_risk
T090,2024-07-19,39.08,72.6,35.96,4679,366.1,90.7,lying,at_risk
T090,2024-07-20,38.58,76.8,35.51,6946,453.4,91.3,lying,at_risk
T090,2024-07-21,39.44,72.9,25.8,4704,296.6,90.1,walking,at_risk
T090,2024-07-22,39.71,71.3,24.89,4238,454.6,66.8,lying,at_risk
T090,2024-07-23,39.21,74.1,32.83,5524,340.3,76.1,lying,at_risk
T090,2024-07-24,39.94,76.3,23.7,4022,388.8,69.0,lying,at_risk
T090,2024-07-25,39.37,70.6,35.32,4875,272.2,81.7,standing,at_risk
T090,2024-07-26,39.04,73.2,30.11,5195,413.6,65.3,lying,at_risk
T090,2024-07-27,38.85,70.7,28.6,5070,452.8,81.5,lying,at_risk
T090,2024-07-28,39.11,79.2,30.8,2300,502.8,79.8,standing,at_risk
T090,2024-07-29,38.98,81.2,22.96,6170,309.5,76.8,grazing,at_risk
T090,2024-07-30,38.69,73.8,30.93,4861,288.8,81.7,lying,at_risk
T091,2024-07-01,39.2,76.9,32.09,5138,338.4,83.1,standing,at_risk
T091,2024-07-02,38.95,70.5,21.55,4002,375.7,76.4,lying,at_risk
T091,2024-07-03,39.63,76.2,18.16,5427,492.3,77.2,lying,at_risk
T091,2024-07-04,39.48,67.3,22.2,5812,354.9,85.4,standing,at_risk
T091,2024-07-05,39.44,75.9,21.61,4788,364.6,66.4,grazing,at_risk
T091,2024-07-06,38.9,69.2,34.57,6853,397.3,75.9,grazing,at_risk
T091,2024-07-07,39.3,73.1,19.09,6153,374.1,82.3,lying,at_risk
T091,2024-07-08,39.37,66.1,28.33,4098,372.1,54.9,standing,at_risk
T091,2024-07-09,39.55,72.3,20.32,4882,395.7,71.8,lying,at_risk
T091,2024-07-10,39.4,74.1,24.73,7075,457.8,74.3,lying,at_risk
T091,2024-07-11,39.45,72.6,20.32,5944,429.9,71.8,lying,at_risk
T091,2024-07-12,39.37,77.0,20.51,6341,382.0,79.7,standing,at_risk
T091,2024-07-13,39.36,74.9,22.87,7627,346.3,76.1,standing,at_risk
T091,2024-07-14,38.96,79.4,23.64,6082,475.1,76.4,standing,at_risk
T091,2024-07-15,39.46,79.4,33.05,6121,369.2,88.5,walking,at_risk
T091,2024-07-16,39.17,78.6,29.13,5593,313.4,72.1,lying,at_risk
T091,2024-07-17,39.18,74.5,28.13,7415,325.1,88.1,standing,at_risk
T091,2024-07-18,39.89,70.5,35.82,5983,376.5,73.2,standing,at_risk
T091,2024-07-19,39.48,80.7,33.2,6770,461.3,84.0,lying,at_risk
T091,2024-07-20,39.43,72.0,22.58,8296,358.1,79.2,standing,at_risk
T091,2024-07-21,39.11,75.1,18.73,4819,453.1,70.6,grazing,at_risk
T091,2024-07-22,39.43,74.1,23.05,6676,515.3,58.5,lying,at_risk
T091,2024-07-23,39.5,76.1,26.17,7529,409.3,78.1,standing,at_risk
T091,2024-07-24,39.72,71.2,36.41,5626,359.5,84.4,lying,at_risk
T091,2024-07-25,39.53,80.0,28.33,4659,387.6,77.0,lying,at_risk
T091,2024-07-26,39.53,71.6,25.41,5638,480.5,70.7,lying,at_risk
T091,2024-07-27,39.45,74.3,20.86,7508,402.4,70.1,grazing,at_risk
T091,2024-07-28,39.63,80.7,32.41,6289,384.2,76.4,grazing,at_risk
T091,2024-07-29,39.48,69.6,24.92,7780,451.3,74.2,standing,at_risk
T091,2024-07-30,39.0,72.5,18.34,6403,388.8,72.5,lying,at_risk
T092,2024-07-01,39.99,74.6,31.32,3978,423.8,74.0,lying,at_risk
T092,2024-07-02,39.93,78.4,24.67,3893,360.5,58.5,lying,at_risk
T092,2024-07-03,39.48,77.1,24.01,5554,379.1,69.9,lying,at_risk
T092,2024-07-04,39.5,71.7,22.65,3603,385.2,86.3,standing,at_risk
T092,2024-07-05,39.3,69.3,24.61,4241,367.4,74.5,lying,at_risk
T092,2024-07-06,38.98,70.8,12.98,6417,465.4,70.3,standing,at_risk
T092,2024-07-07,39.54,82.4,29.82,3910,338.8,95.0,lying,at_risk
T092,2024-07-08,39.78,75.1,23.85,5250,391.4,72.5,lying,at_risk
T092,2024-07-09,39.35,79.3,23.15,8413,311.6,69.1,lying,at_risk
T092,2024-07-10,39.9,69.3,27.05,8328,341.1,71.5,lying,at_risk
T092,2024-07-11,39.59,74.7,22.07,5529,340.9,79.4,standing,at_risk
T092,2024-07-12,39.69,71.7,30.42,7690,340.8,79.2,lying,at_risk
T092,2024-07-13,39.93,78.8,20.14,6688,382.0,85.3,lying,at_risk
T092,2024-07-14,39.7,73.8,26.79,3831,337.3,75.6,standing,at_risk
T092,2024-07-15,39.37,75.4,18.51,6572,443.6,92.5,walking,at_risk
T092,2024-07-16,39.74,75.8,27.04,3509,456.9,75.5,lying,at_risk
T092,2024-07-17,39.56,75.2,15.82,5942,425.2,70.1,lying,at_risk
T092,2024-07-18,40.0,74.7,27.25,7131,448.6,83.4,standing,at_risk
T092,2024-07-19,39.46,70.2,27.78,4460,323.8,69.0,walking,at_risk
T092,2024-07-20,39.79,71.9,31.75,5556,401.9,59.0,lying,at_risk
T092,2024-07-21,39.77,76.4,16.02,6185,414.0,71.2,lying,at_risk
T092,2024-07-22,39.67,69.5,17.23,5029,309.2,75.4,standing,at_risk
T092,2024-07-23,40.23,70.9,23.2,4500,423.6,69.1,lying,at_risk
T092,2024-07-24,39.79,71.8,18.14,4686,460.0,56.3,standing,at_risk
T092,2024-07-25,39.11,79.7,28.61,7452,418.3,56.6,lying,at_risk
T092,2024-07-26,39.72,79.9,25.09,4310,348.2,85.0,grazing,at_risk
T092,2024-07-27,39.41,75.2,23.12,6640,440.2,78.0,lying,at_risk
T092,2024-07-28,39.74,73.4,19.66,4045,446.3,70.4,grazing,at_risk
T092,2024-07-29,39.65,72.8,27.0,4300,469.4,81.3,standing,at_risk
T092,2024-07-30,39.6,76.6,25.74,5736,307.6,82.4,lying,at_risk
T093,2024-07-01,39.88,73.9,23.59,2767,299.6,104.7,lying,sick
T093,2024-07-02,39.83,74.4,7.37,1285,305.2,86.6,lying,sick
T093,2024-07-03,40.47,77.2,12.93,3723,239.7,110.0,grazing,sick
T093,2024-07-04,39.44,78.7,24.19,2538,166.4,105.2,lying,sick
T093,2024-07-05,39.77,80.0,18.22,3933,215.5,90.0,lying,sick
T093,2024-07-06,40.07,73.3,7.73,5075,217.6,90.3,lying,sick
T093,2024-07-07,40.2,73.2,16.87,3624,265.2,101.2,lying,sick
T093,2024-07-08,39.44,76.3,13.33,2220,349.1,101.4,lying,sick
T093,2024-07-09,40.0,78.5,11.95,4620,279.8,82.3,lying,sick
T093,2024-07-10,39.88,85.0,8.15,226,154.6,120.6,grazing,sick
T093,2024-07-11,40.85,70.8,22.11,5294,312.5,104.2,lying,sick
T093,2024-07-12,40.7,75.7,15.56,1784,272.3,87.9,grazing,sick
T093,2024-07-13,40.37,70.5,16.36,3472,270.1,85.3,lying,sick
T093,2024-07-14,39.79,70.6,16.78,4093,271.6,88.2,lying,sick
T093,2024-07-15,39.55,80.0,14.38,1947,296.7,84.5,lying,sick
T093,2024-07-16,40.02,74.3,14.37,3924,400.4,84.5,standing,sick
T093,2024-07-17,39.81,77.3,17.17,3328,284.9,73.1,lying,sick
T093,2024-07-18,39.1,72.2,25.42,3223,108.0,78.1,lying,sick
T093,2024-07-19,40.21,83.9,15.85,3492,330.4,88.6,lying,sick
T093,2024-07-20,40.19,74.1,5.46,3094,310.3,88.6,lying,sick
T093,2024-07-21,40.21,73.7,14.88,1601,304.8,105.1,lying,sick
T093,2024-07-22,40.5,77.4,14.06,3529,351.3,109.3,lying,sick
T093,2024-07-23,39.64,80.8,20.03,1366,270.7,76.7,lying,sick
T093,2024-07-24,40.08,75.8,15.87,2825,360.8,93.0,lying,sick
T093,2024-07-25,39.77,66.1,13.32,3625,305.9,87.3,lying,sick
T093,2024-07-26,39.91,76.1,10.74,3173,280.3,80.3,lying,sick
T093,2024-07-27,40.32,77.4,13.68,3683,373.2,96.5,lying,sick
T093,2024-07-28,39.94,72.3,7.76,3264,230.6,84.0,lying,sick
T093,2024-07-29,40.18,73.2,9.64,1837,182.3,100.0,lying,sick
T093,2024-07-30,40.07,71.7,24.95,2608,264.9,103.9,lying,sick
T094,2024-07-01,39.61,78.4,16.05,1991,388.8,92.5,lying,sick
T094,2024-07-02,39.87,73.3,22.84,2954,409.5,92.8,lying,sick
T094,2024-07-03,40.47,77.6,23.13,4004,376.2,101.1,lying,sick
T094,2024-07-04,39.74,70.8,8.14,5493,353.1,92.7,walking,sick
T094,2024-07-05,39.4,78.7,3.7,3188,253.1,92.6,lying,sick
T094,2024-07-06,40.56,70.9,14.48,1802,272.3,95.5,lying,sick
T094,2024-07-07,40.24,77.9,14.05,4499,370.5,102.5,lying,sick
T094,2024-07-08,39.95,78.2,21.81,3545,355.3,91.6,standing,sick
T094,2024-07-09,41.34,79.9,11.62,3067,435.7,93.3,standing,sick
T094,2024-07-10,41.27,78.7,13.55,4918,333.9,78.1,grazing,sick
T094,2024-07-11,40.46,78.2,17.05,3335,289.4,89.9,grazing,sick
T094,2024-07-12,40.16,72.3,16.69,3669,368.6,88.4,standing,sick
T094,2024-07-13,40.13,77.7,24.03,5553,316.2,84.7,standing,sick
T094,2024-07-14,40.7,68.2,12.59,4175,275.3,97.5,standing,sick
T094,2024-07-15,40.2,77.5,9.06,3899,246.2,98.2,standing,sick
T094,2024-07-16,40.18,74.2,33.05,3842,320.1,100.9,lying,sick
T094,2024-07-17,40.08,77.3,18.89,3503,301.2,75.8,lying,sick
T094,2024-07-18,40.24,69.8,13.74,5061,212.2,88.1,lying,sick
T094,2024-07-19,40.38,77.6,21.51,4028,322.1,94.2,standing,sick
T094,2024-07-20,40.05,68.3,27.85,2675,303.4,98.6,lying,sick
T094,2024-07-21,40.19,73.1,24.62,3844,393.5,85.6,lying,sick
T094,2024-07-22,39.77,70.4,12.25,2970,305.7,124.2,lying,sick
T094,2024-07-23,39.33,78.4,18.83,6528,358.9,90.4,lying,sick
T094,2024-07-24,40.58,74.7,19.07,4973,370.6,86.3,grazing,sick
T094,2024-07-25,40.3,76.6,21.15,4100,259.5,95.4,lying,sick
T094,2024-07-26,39.75,71.2,31.0,4213,355.3,97.5,lying,sick
T094,2024-07-27,40.17,76.9,14.41,6350,260.1,78.7,lying,sick
T094,2024-07-28,40.23,68.9,24.34,5717,212.5,98.3,lying,sick
T094,2024-07-29,40.48,78.0,19.29,4552,276.8,95.6,standing,sick
T094,2024-07-30,39.34,71.9,22.02,6594,256.4,119.8,lying,sick
T095,2024-07-01,39.65,72.5,24.1,768,309.2,99.7,walking,sick
T095,2024-07-02,39.88,69.6,19.18,3484,247.7,77.4,lying,sick
T095,2024-07-03,39.41,80.0,23.5,4668,303.6,91.3,lying,sick
T095,2024-07-04,40.5,85.0,27.13,2446,328.8,89.6,lying,sick
T095,2024-07-05,39.33,79.7,18.57,4030,300.7,87.7,lying,sick
T095,2024-07-06,40.02,79.2,19.54,241,259.5,86.6,lying,sick
T095,2024-07-07,40.05,66.5,19.05,3876,249.3,102.0,grazing,sick
T095,2024-07-08,40.01,69.6,14.56,2745,224.6,92.6,lying,sick
T095,2024-07-09,40.27,78.5,18.29,3853,261.1,94.6,lying,sick
T095,2024-07-10,39.57,73.7,14.82,2852,247.9,103.9,grazing,sick
T095,2024-07-11,40.03,79.0,19.0,1668,334.8,93.9,lying,sick
T095,2024-07-12,40.22,72.4,28.52,3213,244.4,97.3,lying,sick
T095,2024-07-13,40.33,71.2,13.56,2665,247.3,100.7,grazing,sick
T095,2024-07-14,40.11,75.4,26.85,3699,309.6,106.5,lying,sick
T095,2024-07-15,39.9,78.2,4.47,4217,335.2,101.3,grazing,sick
T095,2024-07-16,39.12,78.3,12.49,2369,276.6,102.7,lying,sick
T095,2024-07-17,39.73,62.7,14.71,1108,304.5,88.9,lying,sick
T095,2024-07-18,39.99,81.0,11.55,1232,371.7,85.4,standing,sick
T095,2024-07-19,40.07,81.0,22.93,2663,159.0,101.3,lying,sick
T095,2024-07-20,39.71,75.9,21.25,3665,324.6,106.3,lying,sick
T095,2024-07-21,39.97,75.2,12.57,2805,322.0,105.3,standing,sick
T095,2024-07-22,40.64,82.2,13.7,1790,269.3,85.3,lying,sick
T095,2024-07-23,39.37,73.1,14.24,4228,213.7,94.0,lying,sick
T095,2024-07-24,39.92,78.7,33.14,1574,226.9,108.6,standing,sick
T095,2024-07-25,40.27,71.1,20.1,3210,221.0,86.0,lying,sick
T095,2024-07-26,39.15,74.3,31.45,2683,299.5,83.0,lying,sick
T095,2024-07-27,40.37,68.2,22.17,661,266.8,101.9,lying,sick
T095,2024-07-28,40.32,74.1,18.03,3703,238.1,78.9,lying,sick
T095,2024-07-29,40.19,73.9,22.02,4278,206.1,76.8,walking,sick
T095,2024-07-30,41.03,78.9,13.6,3246,215.4,90.5,lying,sick
T096,2024-07-01,39.53,77.2,15.36,2594,288.9,82.8,standing,sick
T096,2024-07-02,39.97,70.1,33.22,2047,278.9,93.1,standing,sick
T096,2024-07-03,40.06,73.3,0.35,2417,329.9,101.9,lying,sick
T096,2024-07-04,40.05,78.8,14.82,4728,257.0,99.5,lying,sick
T096,2024-07-05,39.63,78.6,13.15,2052,329.8,95.7,lying,sick
T096,2024-07-06,40.19,81.1,6.06,4021,276.1,77.4,lying,sick
T096,2024-07-07,40.66,74.1,22.94,4374,344.1,96.3,lying,sick
T096,2024-07-08,39.93,81.4,13.93,3441,310.8,100.0,lying,sick
T096,2024-07-09,39.44,73.4,5.62,5162,273.1,114.1,lying,sick
T096,2024-07-10,39.96,77.6,13.42,1028,280.4,96.2,lying,sick
T096,2024-07-11,39.68,83.3,30.89,3537,295.9,89.1,lying,sick
T096,2024-07-12,39.56,73.6,16.75,4268,271.9,93.3,lying,sick
T096,2024-07-13,39.92,80.7,9.74,3851,330.7,91.0,lying,sick
T096,2024-07-14,40.04,74.1,9.45,5309,285.6,87.9,lying,sick
T096,2024-07-15,39.74,79.8,13.37,2310,336.0,76.3,lying,sick
T096,2024-07-16,39.59,70.0,19.28,3200,326.6,86.9,lying,sick
T096,2024-07-17,40.46,80.4,25.06,737,314.0,87.2,lying,sick
T096,2024-07-18,39.97,71.0,26.61,2757,378.8,96.1,lying,sick
T096,2024-07-19,40.15,71.3,15.06,4297,366.6,89.2,standing,sick
T096,2024-07-20,39.92,79.2,11.55,4109,288.7,99.9,lying,sick
T096,2024-07-21,40.92,73.6,11.21,3127,275.7,102.4,standing,sick
T096,2024-07-22,41.08,77.7,22.77,2521,357.7,105.8,lying,sick
T096,2024-07-23,39.33,78.8,6.15,2343,380.6,100.8,lying,sick
T096,2024-07-24,39.33,81.7,18.32,4987,242.3,85.9,lying,sick
T096,2024-07-25,40.24,75.2,19.45,2218,316.2,79.3,lying,sick
T096,2024-07-26,40.19,72.4,24.48,4687,287.2,115.2,lying,sick
T096,2024-07-27,40.75,80.0,23.59,5421,261.8,87.5,lying,sick
T096,2024-07-28,40.16,76.8,7.94,3704,271.9,106.4,lying,sick
T096,2024-07-29,40.42,81.8,10.68,1900,288.8,71.7,lying,sick
T096,2024-07-30,39.18,72.5,21.55,5083,218.1,98.6,lying,sick
T097,2024-07-01,40.1,74.6,13.57,3116,219.3,94.1,lying,sick
T097,2024-07-02,40.02,80.1,18.37,1941,258.3,88.4,standing,sick
T097,2024-07-03,40.33,77.1,12.08,1579,307.6,102.5,grazing,sick
T097,2024-07-04,40.32,81.6,20.4,2348,320.1,91.3,standing,sick
T097,2024-07-05,39.1,75.0,6.58,5404,251.9,95.2,lying,sick
T097,2024-07-06,40.54,71.1,15.09,3788,241.1,108.0,lying,sick
T097,2024-07-07,39.9,76.2,9.44,842,176.6,97.1,lying,sick
T097,2024-07-08,39.99,74.4,7.96,3353,403.0,95.8,lying,sick
T097,2024-07-09,39.88,81.8,16.4,4297,290.2,93.6,standing,sick
T097,2024-07-10,40.07,74.0,12.21,2291,300.8,67.9,lying,sick
T097,2024-07-11,39.15,74.0,18.07,3174,387.2,99.2,lying,sick
T097,2024-07-12,40.22,76.3,16.77,3285,292.0,86.6,lying,sick
T097,2024-07-13,39.76,72.8,6.99,1806,320.8,92.1,walking,sick
T097,2024-07-14,39.75,78.2,17.83,1188,270.1,99.6,lying,sick
T097,2024-07-15,39.55,81.7,21.34,3519,352.4,101.4,lying,sick
T097,2024-07-16,38.95,75.0,11.15,1883,188.4,89.5,walking,sick
T097,2024-07-17,39.5,74.5,9.74,4567,228.1,82.6,lying,sick
T097,2024-07-18,40.08,75.9,26.49,1591,336.3,77.2,lying,sick
T097,2024-07-19,40.14,72.2,20.33,4580,289.0,91.2,lying,sick
T097,2024-07-20,39.7,72.4,18.63,4191,273.9,98.4,standing,sick
T097,2024-07-21,39.73,77.4,22.37,1940,239.1,97.4,lying,sick
T097,2024-07-22,40.53,81.1,16.54,2545,252.8,91.4,lying,sick
T097,2024-07-23,40.33,76.6,17.14,4051,194.6,90.2,lying,sick
T097,2024-07-24,40.52,81.8,12.12,2863,291.6,105.3,lying,sick
T097,2024-07-25,39.8,76.0,24.55,5060,197.4,80.9,lying,sick
T097,2024-07-26,39.39,72.0,14.07,3976,300.5,127.6,lying,sick
T097,2024-07-27,39.84,65.4,19.62,4459,281.8,100.8,lying,sick
T097,2024-07-28,40.14,78.8,15.09,5200,221.3,97.9,lying,sick
T097,2024-07-29,39.71,75.8,7.31,4114,396.6,100.6,lying,sick
T097,2024-07-30,39.63,75.1,7.2,3948,280.9,90.5,standing,sick
T098,2024-07-01,39.95,80.8,27.02,3928,245.9,95.0,grazing,sick
T098,2024-07-02,39.43,72.7,35.19,2625,231.5,108.2,lying,sick
T098,2024-07-03,38.85,79.1,13.81,3281,294.1,89.2,lying,sick
T098,2024-07-04,40.09,76.0,20.8,4763,299.5,87.7,lying,sick
T098,2024-07-05,40.96,78.6,26.48,4691,232.7,96.4,lying,sick
T098,2024-07-06,39.34,80.0,13.02,3378,278.2,94.0,lying,sick
T098,2024-07-07,40.65,76.9,23.35,3468,196.4,81.3,lying,sick
T098,2024-07-08,39.98,75.2,17.52,5662,299.1,82.1,lying,sick
T098,2024-07-09,40.12,71.3,23.33,6633,314.9,92.7,lying,sick
T098,2024-07-10,40.02,72.9,16.06,2894,347.8,72.1,grazing,sick
T098,2024-07-11,39.64,70.9,19.26,2638,256.4,112.0,lying,sick
T098,2024-07-12,40.22,84.9,15.48,2405,284.1,93.9,lying,sick
T098,2024-07-13,40.14,77.3,20.22,4142,260.9,87.7,lying,sick
T098,2024-07-14,39.35,77.3,9.83,2481,215.5,81.9,lying,sick
T098,2024-07-15,40.1,78.6,6.73,2651,269.6,92.9,lying,sick
T098,2024-07-16,39.85,78.4,14.03,4843,311.2,78.1,grazing,sick
T098,2024-07-17,40.23,76.1,21.32,4562,143.6,83.0,lying,sick
T098,2024-07-18,39.52,80.1,11.35,1627,290.7,93.0,lying,sick
T098,2024-07-19,40.26,79.2,3.71,3643,347.8,90.0,standing,sick
T098,2024-07-20,39.84,73.4,16.44,4035,378.7,100.2,lying,sick
T098,2024-07-21,40.3,76.1,10.15,3879,340.2,111.8,standing,sick
T098,2024-07-22,39.72,73.5,4.64,2905,279.9,103.1,walking,sick
T098,2024-07-23,39.5,76.2,25.37,3648,202.7,78.5,lying,sick
T098,2024-07-24,39.72,73.7,11.67,5695,300.8,116.3,lying,sick
T098,2024-07-25,39.96,69.4,17.19,3362,188.3,97.3,lying,sick
T098,2024-07-26,39.64,67.6,25.23,5417,299.7,81.0,walking,sick
T098,2024-07-27,40.0,76.2,16.69,2732,261.1,96.8,lying,sick
T098,2024-07-28,39.82,78.5,19.43,4498,296.8,99.6,standing,sick
T098,2024-07-29,40.35,73.2,21.1,3866,386.1,92.2,lying,sick
T098,2024-07-30,39.84,78.4,13.21,2482,264.4,106.2,lying,sick
T099,2024-07-01,39.64,75.4,11.93,2999,235.9,82.0,lying,sick
T099,2024-07-02,40.5,71.2,16.31,4004,257.2,89.1,lying,sick
T099,2024-07-03,40.39,73.8,21.95,3823,228.9,106.6,lying,sick
T099,2024-07-04,40.65,75.6,14.32,4755,244.4,91.2,standing,sick
T099,2024-07-05,40.19,74.2,16.53,4327,173.5,94.3,lying,sick
T099,2024-07-06,40.05,74.5,15.96,4538,249.4,122.1,lying,sick
T099,2024-07-07,40.51,74.8,29.8,2390,239.5,93.0,lying,sick
T099,2024-07-08,40.08,73.3,16.74,3225,261.5,87.1,lying,sick
T099,2024-07-09,40.63,72.4,21.86,5749,316.5,107.7,lying,sick
T099,2024-07-10,40.64,76.0,18.19,4442,193.1,101.5,lying,sick
T099,2024-07-11,39.67,80.7,21.62,4178,322.0,95.7,lying,sick
T099,2024-07-12,39.86,78.9,19.32,2837,244.2,111.6,lying,sick
T099,2024-07-13,39.93,73.0,30.89,5226,315.6,100.7,lying,sick
T099,2024-07-14,39.48,68.4,14.77,2445,208.7,94.9,lying,sick
T099,2024-07-15,38.94,73.8,26.38,5314,346.8,89.4,walking,sick
T099,2024-07-16,39.76,80.5,26.29,5204,304.7,90.5,lying,sick
T099,2024-07-17,40.22,75.2,12.63,4501,346.9,96.1,grazing,sick
T099,2024-07-18,39.77,71.3,22.18,3959,289.4,98.4,lying,sick
T099,2024-07-19,39.23,78.0,20.38,5338,216.2,77.7,lying,sick
T099,2024-07-20,40.06,71.2,19.0,3495,249.8,94.4,lying,sick
T099,2024-07-21,39.43,73.2,21.54,3630,329.9,69.6,lying,sick
